src_term,tar_term,isFirstWordTranslated,isLastWordTranslated,percentageOfTranslatedWords,percentageOfNotTranslatedWords,longestTranslatedUnitInPercentage,longestNotTranslatedUnitInPercentage,isFirstWordTranslated_reversed,isLastWordTranslated_reversed,percentageOfTranslatedWords_reversed,percentageOfNotTranslatedWords_reversed,longestTranslatedUnitInPercentage_reversed,longestNotTranslatedUnitInPercentage_reversed,isFirstWordCognate,isLastWordCognate,longestCommonSubstringRatio,longestCommonSubsequenceRatio,dice,NWD,editDistanceNormalized,isFirstWordCovered,isLastWordCovered,percentageOfCoverage,percentageOfNonCoverage,diffBetweenCoverageAndNonCoverage,wordLengthMatch,sourceTermLength,targetTermLength,isFirstWordCovered_reversed,isLastWordCovered_reversed,percentageOfCoverage_reversed,percentageOfNonCoverage_reversed,diffBetweenCoverageAndNonCoverage_reversed,averagePercentageOfTranslatedWords,prediction
epikarst zone,salinizacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.07692307692307693,0.15384615384615385,0.08,0.08333333333333333,0.0,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epikarst zone,sufozija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.07692307692307693,0.15384615384615385,0.09523809523809523,0.125,0.07692307692307687,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epikarst zone,plastovitost,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.15384615384615385,0.38461538461538464,0.16,0.16666666666666666,0.23076923076923073,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epikarst zone,korozija mešanice,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05555555555555555,0.2777777777777778,0.06451612903225806,0.07692307692307693,0.2222222222222222,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
epikarst zone,kras,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.07692307692307693,0.23076923076923078,0.11764705882352941,0.25,0.15384615384615385,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epikarst zone,apnenec,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.15384615384615385,0.23076923076923078,0.2,0.2857142857142857,0.15384615384615385,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epikarst zone,korozija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.07692307692307693,0.23076923076923078,0.09523809523809523,0.125,0.23076923076923073,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
epikarst zone,marmor,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.15384615384615385,0.23076923076923078,0.21052631578947367,0.3333333333333333,0.23076923076923073,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,agresivna voda,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.14285714285714285,0.2857142857142857,0.18181818181818182,0.25,0.2857142857142857,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,epikras,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.25,0.13333333333333333,0.14285714285714285,0.125,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,vrtača,1,1,1.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.125,0.13333333333333333,0.14285714285714285,0.0,1,1,1.0,0.0,1.0,1,1,1,0,0,0.0,1.0,-1.0,0.5,0
sinkhole,udornica,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.125,0.125,0.125,0.0,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,neaktivna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.07142857142857142,0.14285714285714285,0.09090909090909091,0.125,0.1428571428571429,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,ledeniška jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.13333333333333333,0.13333333333333333,0.17391304347826086,0.25,0.1333333333333333,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,ledena jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.18181818181818182,0.18181818181818182,0.21052631578947367,0.25,0.09090909090909094,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,aktivna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.08333333333333333,0.16666666666666666,0.1,0.125,0.16666666666666663,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,turistična jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.1875,0.08333333333333333,0.125,0.1875,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,jama v permafrostu,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05555555555555555,0.05555555555555555,0.07692307692307693,0.125,0.05555555555555558,0,0,0.0,1.0,-1.0,0,1,3,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,rečna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.09090909090909091,0.09090909090909091,0.10526315789473684,0.125,0.09090909090909094,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,brezstropa jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.06666666666666667,0.13333333333333333,0.08695652173913043,0.125,0.06666666666666665,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,podorna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.08333333333333333,0.08333333333333333,0.1,0.125,0.08333333333333337,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,spodmol,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.25,0.375,0.26666666666666666,0.2857142857142857,0.375,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,obalna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.09090909090909091,0.18181818181818182,0.10526315789473684,0.125,0.09090909090909094,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,eogenetska jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.06666666666666667,0.13333333333333333,0.08695652173913043,0.125,0.1333333333333333,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,hipogena jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.07692307692307693,0.23076923076923078,0.09523809523809523,0.125,0.15384615384615385,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,kraška jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.08333333333333333,0.16666666666666666,0.1,0.125,0.08333333333333337,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,ponorna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.08333333333333333,0.16666666666666666,0.1,0.125,0.08333333333333337,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,linearna epifreatična jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.07407407407407407,0.1111111111111111,0.11428571428571428,0.25,0.11111111111111116,0,0,0.0,1.0,-1.0,0,1,3,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,hipogeni vodonosnik,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05263157894736842,0.15789473684210525,0.07407407407407407,0.125,0.1578947368421053,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,epigeni vodonosnik,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05555555555555555,0.16666666666666666,0.07692307692307693,0.125,0.16666666666666663,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,vodonosnik,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.1,0.3,0.1111111111111111,0.125,0.09999999999999998,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,kraški vodonosnik,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05555555555555555,0.2222222222222222,0.07692307692307693,0.125,0.16666666666666663,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,medzrnski vodonosnik,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05,0.2,0.07142857142857142,0.125,0.15000000000000002,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,kraška planota,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.06666666666666667,0.2,0.08695652173913043,0.125,0.1333333333333333,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,kraška drenaža,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.0625,0.1875,0.08333333333333333,0.125,0.125,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,kraška oblika,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.07142857142857142,0.2857142857142857,0.09090909090909091,0.125,0.2142857142857143,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,kraška dolina,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.14285714285714285,0.2857142857142857,0.18181818181818182,0.25,0.2142857142857143,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,kraško polje,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.15384615384615385,0.38461538461538464,0.19047619047619047,0.25,0.3076923076923077,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,kraška podtalnica,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05555555555555555,0.2222222222222222,0.07692307692307693,0.125,0.16666666666666663,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,kraški pojav,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.07692307692307693,0.23076923076923078,0.09523809523809523,0.125,0.15384615384615385,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,vrtačasti kras,1,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.06666666666666667,0.2,0.08695652173913043,0.125,0.1333333333333333,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,zakrasevanje,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.08333333333333333,0.25,0.1,0.125,0.08333333333333337,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,ugrez,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.125,0.15384615384615385,0.2,0.0,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,mineralizacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.14285714285714285,0.21428571428571427,0.18181818181818182,0.25,0.2142857142857143,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,precipitacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.07692307692307693,0.07692307692307693,0.09523809523809523,0.125,0.07692307692307687,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,likvifakcija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.08333333333333333,0.16666666666666666,0.1,0.125,0.16666666666666663,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,nitrifikacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.07692307692307693,0.15384615384615385,0.09523809523809523,0.125,0.15384615384615385,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,oksidacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.2,0.2,0.2222222222222222,0.25,0.19999999999999996,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,paleozakrasevanje,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.17647058823529413,0.16,0.25,0.11764705882352944,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,perkolacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.18181818181818182,0.2727272727272727,0.21052631578947367,0.25,0.18181818181818177,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,uravnavanje platoja,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05263157894736842,0.10526315789473684,0.07407407407407407,0.125,0.10526315789473684,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,salinizacija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.16666666666666666,0.25,0.2,0.25,0.25,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,sufozija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.25,0.125,0.125,0.125,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,plastovitost,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.08333333333333333,0.25,0.1,0.125,0.16666666666666663,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,korozija mešanice,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05555555555555555,0.16666666666666666,0.07692307692307693,0.125,0.16666666666666663,0,0,0.0,1.0,-1.0,0,1,2,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,kras,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.125,0.16666666666666666,0.25,0.125,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,apnenec,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.25,0.13333333333333333,0.14285714285714285,0.125,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,korozija,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.25,0.125,0.125,0.0,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
sinkhole,marmor,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.125,0.125,0.14285714285714285,0.16666666666666666,0.125,0,0,0.0,1.0,-1.0,1,1,1,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,agresivna voda,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.35294117647058826,0.12903225806451613,0.14285714285714285,0.23529411764705888,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,epikras,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.17647058823529413,0.08333333333333333,0.14285714285714285,0.17647058823529416,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,vrtača,0,1,0.5,0.5,0.5,0.5,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.11764705882352941,0.08333333333333333,0.14285714285714285,0.11764705882352944,0,1,0.5,0.5,0.0,0,2,1,0,0,0.0,1.0,-1.0,0.25,0
collapse sinkhole,udornica,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.11764705882352941,0.08,0.125,0.05882352941176472,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,neaktivna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.17647058823529413,0.06451612903225806,0.07142857142857142,0.05882352941176472,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,ledeniška jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.23529411764705882,0.125,0.13333333333333333,0.05882352941176472,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,ledena jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.17647058823529413,0.14285714285714285,0.18181818181818182,0.11764705882352944,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,aktivna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.17647058823529413,0.06896551724137931,0.08333333333333333,0.05882352941176472,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,turistična jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.17647058823529413,0.06060606060606061,0.0625,0.05882352941176472,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.058823529411764705,0.09523809523809523,0.25,0.05882352941176472,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,jama v permafrostu,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05555555555555555,0.2222222222222222,0.05714285714285714,0.058823529411764705,0.05555555555555558,0,0,0.0,1.0,-1.0,0,2,3,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,rečna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.17647058823529413,0.07142857142857142,0.09090909090909091,0.05882352941176472,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,brezstropa jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.17647058823529413,0.0625,0.06666666666666667,0.05882352941176472,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,podorna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.17647058823529413,0.06896551724137931,0.08333333333333333,0.11764705882352944,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,spodmol,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.17647058823529413,0.16666666666666666,0.2857142857142857,0.17647058823529416,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,obalna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.23529411764705882,0.07142857142857142,0.09090909090909091,0.17647058823529416,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,eogenetska jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.23529411764705882,0.0625,0.06666666666666667,0.17647058823529416,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,hipogena jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.17647058823529413,0.06666666666666667,0.07692307692307693,0.05882352941176472,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,kraška jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.17647058823529413,0.06896551724137931,0.08333333333333333,0.11764705882352944,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,ponorna jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.17647058823529413,0.06896551724137931,0.08333333333333333,0.11764705882352944,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,linearna epifreatična jama,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.07407407407407407,0.2222222222222222,0.09090909090909091,0.11764705882352941,0.18518518518518523,0,0,0.0,1.0,-1.0,0,2,3,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,hipogeni vodonosnik,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05263157894736842,0.3157894736842105,0.05555555555555555,0.058823529411764705,0.10526315789473684,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,epigeni vodonosnik,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05555555555555555,0.3333333333333333,0.05714285714285714,0.058823529411764705,0.05555555555555558,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,vodonosnik,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.23529411764705882,0.07407407407407407,0.1,0.23529411764705888,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,kraški vodonosnik,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05555555555555555,0.3333333333333333,0.05714285714285714,0.058823529411764705,0.05555555555555558,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,medzrnski vodonosnik,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05,0.25,0.05405405405405406,0.058823529411764705,0.15000000000000002,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,kraška planota,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.29411764705882354,0.125,0.13333333333333333,0.11764705882352944,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,kraška drenaža,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.29411764705882354,0.06060606060606061,0.0625,0.05882352941176472,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,kraška oblika,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.29411764705882354,0.06451612903225806,0.07142857142857142,0.11764705882352944,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,kraška dolina,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.29411764705882354,0.12903225806451613,0.14285714285714285,0.11764705882352944,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,kraško polje,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.35294117647058826,0.13333333333333333,0.15384615384615385,0.23529411764705888,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,kraška podtalnica,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.05555555555555555,0.2777777777777778,0.05714285714285714,0.058823529411764705,0.05555555555555558,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,kraški pojav,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.23529411764705882,0.06666666666666667,0.07692307692307693,0.17647058823529416,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,vrtačasti kras,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.058823529411764705,0.29411764705882354,0.0625,0.06666666666666667,0.17647058823529416,0,0,0.0,1.0,-1.0,1,2,2,0,0,0.0,1.0,-1.0,0.0,0
collapse sinkhole,zakrasevanje,0,0,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0,0,0.11764705882352941,0.29411764705882354,0.13793103448275862,0.16666666666666666,0.2941176470588235,0,0,0.0,1.0,-1.0,0,2,1,0,0,0.0,1.0,-1.0,0.0,0
